.y.,group1,group2,n1,n2,statistic,p,p.adj,p.adj.signif,y.position,xmin,xmax,fold_change,condition
IGHV2-26,CS,CC,20,18,0.32702385223077507,0.7436498447358417,0.9295623059198022,ns,0.03590222222222222,3,4,0.9465921529133242,CS vs CC-IGHV2-26
IGHV2-26,CS,CComm,20,12,0.9160103994979413,0.3596614404469966,0.8878898200345592,ns,0.03689777777777778,3,5,0.8503718937626654,CS vs CComm-IGHV2-26
IGHV2-26,CS,Sepsis,20,14,-0.5904949767944525,0.554858852461349,0.8878898200345592,ns,0.03888888888888889,3,6,1.2686602794983233,CS vs Sepsis-IGHV2-26
IGHV2-26,CC,CComm,18,12,0.612410446340906,0.5402662320163416,0.8878898200345592,ns,0.04088,4,5,0.8983508802027125,CC vs CComm-IGHV2-26
IGHV2-26,CC,Sepsis,18,14,-0.8755906120663509,0.38125263081645616,0.8878898200345592,ns,0.04287111111111111,4,6,1.3402395906133078,CC vs Sepsis-IGHV2-26
IGHV2-26,CComm,Sepsis,12,14,-1.3732842728595065,0.16966398986672868,0.8878898200345592,ns,0.045857777777777775,5,6,1.4918887710232813,CComm vs Sepsis-IGHV2-26
IGHV2-5,HV,CM,10,12,0.654787033560766,0.5126048800958294,0.6407561001197868,ns,0.0626,1,2,0.8814470879694676,HV vs CM-IGHV2-5
IGHV2-5,HV,CS,10,20,1.8511011453145372,0.06415500336942347,0.481162525270676,ns,0.06633333333333334,1,3,0.624151971315739,HV vs CS-IGHV2-5
IGHV2-5,HV,CC,10,18,0.7390584306879854,0.4598715174079635,0.629798962716426,ns,0.07006666666666667,1,4,0.8347791445202497,HV vs CC-IGHV2-5
IGHV2-5,HV,CComm,10,12,1.3563445695187295,0.17498956087092454,0.5711193646382039,ns,0.0738,1,5,0.7115828169881255,HV vs CComm-IGHV2-5
IGHV2-5,HV,Sepsis,10,14,-0.11055365162062027,0.9119703027475791,0.976184371125964,ns,0.08126666666666667,1,6,1.0336743049560386,HV vs Sepsis-IGHV2-5
IGHV2-5,CM,CS,12,20,1.1955834033857786,0.23185917125916763,0.5796479281479191,ns,0.08873333333333333,2,3,0.708099192605602,CM vs CS-IGHV2-5
IGHV2-5,CM,CC,12,18,0.02985289789230659,0.976184371125964,0.976184371125964,ns,0.09246666666666667,2,4,0.9470553092906304,CM vs CC-IGHV2-5
IGHV2-5,CM,CComm,12,12,0.7357997512131615,0.46185257265871243,0.629798962716426,ns,0.09620000000000001,2,5,0.8072893162848296,CM vs CComm-IGHV2-5
IGHV2-5,CM,Sepsis,12,14,-0.8290248154349699,0.40709036535564785,0.629798962716426,ns,0.10366666666666666,2,6,1.1727014803999716,CM vs Sepsis-IGHV2-5
IGHV2-5,CS,CC,20,18,-1.3094761202177754,0.19037312154606797,0.5711193646382039,ns,0.11113333333333333,3,4,1.3374613601884484,CS vs CC-IGHV2-5
IGHV2-5,CS,CComm,20,12,-0.37293427261574735,0.7091973632623861,0.8183046499181378,ns,0.11486666666666667,3,5,1.140079419260791,CS vs CComm-IGHV2-5
IGHV2-5,CS,Sepsis,20,14,-2.188741208252526,0.02861565503072047,0.42923482546080705,ns,0.12233333333333332,3,6,1.656125995688212,CS vs Sepsis-IGHV2-5
IGHV2-5,CC,CComm,18,12,0.776175345199969,0.4376454612717939,0.629798962716426,ns,0.1298,4,5,0.8524204535525076,CC vs CComm-IGHV2-5
IGHV2-5,CC,Sepsis,18,14,-0.9464395232000244,0.34392445466038846,0.629798962716426,ns,0.13726666666666665,4,6,1.2382608163385473,CC vs Sepsis-IGHV2-5
IGHV2-5,CComm,Sepsis,12,14,-1.5926003033355995,0.11124988545324595,0.5562494272662297,ns,0.14846666666666666,5,6,1.452640901773332,CComm vs Sepsis-IGHV2-5
IGHV2-70,HV,CM,10,12,0.4967038728074886,0.6193978909883289,0.8446334877113575,ns,0.16699999999999998,1,2,0.9084909129171113,HV vs CM-IGHV2-70
IGHV2-70,HV,CS,10,20,1.9422019841321145,0.052112652998026664,0.2989722837075961,ns,0.18255555555555553,1,3,0.36856260753958286,HV vs CS-IGHV2-70
IGHV2-70,HV,CC,10,18,0.5208905878781351,0.602442992469775,0.8446334877113575,ns,0.1981111111111111,1,4,0.916348173884931,HV vs CC-IGHV2-70
IGHV2-70,HV,CComm,10,12,0.5590842649968119,0.5761042129257239,0.8446334877113575,ns,0.21366666666666664,1,5,0.7800186940044082,HV vs CComm-IGHV2-70
IGHV2-70,HV,Sepsis,10,14,1.9829921129099033,0.04736831053642935,0.2989722837075961,ns,0.24477777777777776,1,6,0.5611530658304573,HV vs Sepsis-IGHV2-70
IGHV2-70,CM,CS,12,20,1.4775793718752843,0.13952039906354485,0.2989722837075961,ns,0.27588888888888885,2,3,0.40568661975511655,CM vs CS-IGHV2-70
IGHV2-70,CM,CC,12,18,-0.01941052050422244,0.9845136178416354,0.9845136178416354,ns,0.2914444444444444,2,4,1.008648695167011,CM vs CC-IGHV2-70
IGHV2-70,CM,CComm,12,12,0.06542510728048645,0.9478355341821791,0.9845136178416354,ns,0.30699999999999994,2,5,0.8585872273612662,CM vs CComm-IGHV2-70
IGHV2-70,CM,Sepsis,12,14,1.546426278495264,0.1220016517308585,0.2989722837075961,ns,0.3381111111111111,2,6,0.6176760359975727,CM vs Sepsis-IGHV2-70
IGHV2-70,CS,CC,20,18,-1.6829212442524482,0.09239033840707954,0.2989722837075961,ns,0.36922222222222223,3,4,2.4862754797677544,CS vs CC-IGHV2-70
IGHV2-70,CS,CComm,20,12,-1.4044318782180922,0.16019028373275404,0.3003567819989138,ns,0.3847777777777778,3,5,2.1163804413355627,CS vs CComm-IGHV2-70
IGHV2-70,CS,Sepsis,20,14,0.1975089041975904,0.8434293141413537,0.9845136178416354,ns,0.41588888888888886,3,6,1.522544757257261,CS vs Sepsis-IGHV2-70
IGHV2-70,CC,CComm,18,12,0.09108013467365825,0.9274289172597601,0.9845136178416354,ns,0.44699999999999995,4,5,0.8512252397442523,CC vs CComm-IGHV2-70
IGHV2-70,CC,Sepsis,18,14,1.727508394384564,0.08407639891108053,0.2989722837075961,ns,0.4781111111111111,4,6,0.6123797502115427,CC vs Sepsis-IGHV2-70
IGHV2-70,CComm,Sepsis,12,14,1.4785314360054682,0.13926558931063307,0.2989722837075961,ns,0.5247777777777778,5,6,0.7194097656168302,CComm vs Sepsis-IGHV2-70
IGHV3-11,HV,CM,10,12,0.12003919238873566,0.9044521013725855,0.9690558228991987,ns,0.0542,1,2,0.9884848923732005,HV vs CM-IGHV3-11
IGHV3-11,HV,CS,10,20,-0.010340908085472666,0.9917492961414989,0.9917492961414989,ns,0.05544444444444444,1,3,1.0190503138598264,HV vs CS-IGHV3-11
IGHV3-11,HV,CC,10,18,-0.7130764819894668,0.47579843149908385,0.6488160429532961,ns,0.056688888888888886,1,4,1.216524740061306,HV vs CC-IGHV3-11
IGHV3-11,HV,CComm,10,12,1.5152999350889689,0.12969646476438623,0.3596255685421046,ns,0.05793333333333333,1,5,0.7127724823664039,HV vs CComm-IGHV3-11
IGHV3-11,HV,Sepsis,10,14,-1.1863285001400299,0.23549259576158185,0.441548617052966,ns,0.060422222222222224,1,6,1.3757266091455822,HV vs Sepsis-IGHV3-11
IGHV3-11,CM,CS,12,20,-0.1517266192904474,0.8794025610802548,0.9690558228991987,ns,0.06291111111111111,2,3,1.0309214857227034,CM vs CS-IGHV3-11
IGHV3-11,CM,CC,12,18,-0.8925637469885678,0.3720908406618841,0.5902271019020027,ns,0.06415555555555555,2,4,1.230696340882476,CM vs CC-IGHV3-11
IGHV3-11,CM,CComm,12,12,1.4633618124484618,0.14336840215155627,0.3596255685421046,ns,0.0654,2,5,0.7210757472025158,CM vs CComm-IGHV3-11
IGHV3-11,CM,Sepsis,12,14,-1.3792254119654914,0.1678252653196488,0.3596255685421046,ns,0.06788888888888889,2,6,1.3917527923392676,CM vs Sepsis-IGHV3-11
IGHV3-11,CS,CC,20,18,-0.8533148365681751,0.3934847346013351,0.5902271019020027,ns,0.07037777777777778,3,4,1.1937828029839976,CS vs CC-IGHV3-11
IGHV3-11,CS,CComm,20,12,1.7878148634464768,0.07380588204586033,0.3596255685421046,ns,0.07162222222222223,3,5,0.699447782579701,CS vs CComm-IGHV3-11
IGHV3-11,CS,Sepsis,20,14,-1.3980750227345717,0.16209053949280428,0.3596255685421046,ns,0.07411111111111111,3,6,1.350008523067702,CS vs Sepsis-IGHV3-11
IGHV3-11,CC,CComm,18,12,2.4955962959279017,0.012574561970841258,0.09430921478130944,ns,0.0766,4,5,0.5859087438949118,CC vs CComm-IGHV3-11
IGHV3-11,CC,Sepsis,18,14,-0.589158117106705,0.5557552101568664,0.694694012696083,ns,0.07908888888888889,4,6,1.1308661170970131,CC vs Sepsis-IGHV3-11
IGHV3-11,CComm,Sepsis,12,14,-2.8978277328730133,0.003757569189236198,0.05636353783854297,ns,0.08282222222222223,5,6,1.9301062305017322,CComm vs Sepsis-IGHV3-11
IGHV3-13,HV,CM,10,12,0.06425172765141376,0.9487697897385684,0.9784802839863553,ns,0.035640000000000005,1,2,0.9851248686055768,HV vs CM-IGHV3-13
IGHV3-13,HV,CS,10,20,-0.23940737556071348,0.8107897114092317,0.9784802839863553,ns,0.03837777777777778,1,3,0.9699152279153901,HV vs CS-IGHV3-13
IGHV3-13,HV,CC,10,18,-0.26465945359590537,0.7912718152672181,0.9784802839863553,ns,0.04111555555555556,1,4,1.0383783703692873,HV vs CC-IGHV3-13
IGHV3-13,HV,CComm,10,12,-0.1935484141598156,0.846529493771508,0.9784802839863553,ns,0.04385333333333334,1,5,1.1021894174528082,HV vs CComm-IGHV3-13
IGHV3-13,HV,Sepsis,10,14,0.18421857009914,0.8538419919539822,0.9784802839863553,ns,0.049328888888888894,1,6,0.6285901081654094,HV vs Sepsis-IGHV3-13
IGHV3-13,CM,CS,12,20,-0.329271697080601,0.7419503348770122,0.9784802839863553,ns,0.05480444444444445,2,3,0.9845606976588505,CM vs CS-IGHV3-13
IGHV3-13,CM,CC,12,18,-0.35390885346317114,0.7234071918092486,0.9784802839863553,ns,0.05754222222222223,2,4,1.054057615903139,CM vs CC-IGHV3-13
IGHV3-13,CM,CComm,12,12,-0.27038306979113724,0.7868655635604723,0.9784802839863553,ns,0.06028,2,5,1.1188321933370067,CM vs CComm-IGHV3-13
IGHV3-13,CM,Sepsis,12,14,0.12395284433723558,0.9013526117976942,0.9784802839863553,ns,0.06575555555555557,2,6,0.6380816566484259,CM vs Sepsis-IGHV3-13
IGHV3-13,CS,CC,20,18,-0.035891857133372874,0.9713685887519217,0.9784802839863553,ns,0.0712311111111111,3,4,1.0705867280803942,CS vs CC-IGHV3-13
IGHV3-13,CS,CComm,20,12,0.026974235071574686,0.9784802839863553,0.9784802839863553,ns,0.07396888888888889,3,5,1.1363770623765863,CS vs CComm-IGHV3-13
IGHV3-13,CS,Sepsis,20,14,0.4849706987349367,0.6276971305631118,0.9784802839863553,ns,0.07944444444444446,3,6,0.6480876782566033,CS vs Sepsis-IGHV3-13
IGHV3-13,CC,CComm,18,12,0.057719040478972146,0.9539724268703818,0.9784802839863553,ns,0.08492,4,5,1.0614525965721215,CC vs CComm-IGHV3-13
IGHV3-13,CC,Sepsis,18,14,0.5069669733973794,0.6121779919895338,0.9784802839863553,ns,0.09039555555555556,4,6,0.6053574747920246,CC vs Sepsis-IGHV3-13
IGHV3-13,CComm,Sepsis,12,14,0.40454261634441135,0.6858137462686382,0.9784802839863553,ns,0.0986088888888889,5,6,0.5703104187101519,CComm vs Sepsis-IGHV3-13
IGHV3-15,HV,CM,10,12,-0.8090991528016899,0.4184581155484305,0.6276871733226457,ns,0.10168,1,2,1.109792714070444,HV vs CM-IGHV3-15
IGHV3-15,HV,CS,10,20,-1.8019117347805707,0.07155929366161001,0.39350847507464587,ns,0.10653333333333334,1,3,1.443542659518582,HV vs CS-IGHV3-15
IGHV3-15,HV,CC,10,18,-2.5397828062455248,0.011092132775688853,0.1663819916353328,ns,0.11138666666666668,1,4,1.7726281038861973,HV vs CC-IGHV3-15
IGHV3-15,HV,CComm,10,12,-1.140377707657873,0.2541289761078101,0.544562091659593,ns,0.11624000000000001,1,5,1.2700817844082426,HV vs CComm-IGHV3-15
IGHV3-15,HV,Sepsis,10,14,-1.3100113265859892,0.1901920039082409,0.49355707093056805,ns,0.12594666666666668,1,6,1.4237947281324133,HV vs Sepsis-IGHV3-15
IGHV3-15,CM,CS,12,20,-0.9624631557542284,0.3358170023069132,0.5828447730454362,ns,0.13565333333333335,2,3,1.300731786410839,CM vs CS-IGHV3-15
IGHV3-15,CM,CC,12,18,-1.75826932167133,0.07870169501492917,0.39350847507464587,ns,0.14050666666666667,2,4,1.5972605347034925,CM vs CC-IGHV3-15
IGHV3-15,CM,CComm,12,12,-0.34744787954218576,0.7282548683758825,0.780273073259874,ns,0.14536,2,5,1.144431539606976,CM vs CComm-IGHV3-15
IGHV3-15,CM,Sepsis,12,14,-0.4981233028260874,0.6183971368629351,0.756302067109594,ns,0.15506666666666666,2,6,1.2829375342628517,CM vs Sepsis-IGHV3-15
IGHV3-15,CS,CC,20,18,-0.9351580308471525,0.34970686382726174,0.5828447730454362,ns,0.16477333333333333,3,4,1.2279707095579457,CS vs CC-IGHV3-15
IGHV3-15,CS,CComm,20,12,0.5740046171069854,0.5659646768882839,0.756302067109594,ns,0.16962666666666665,3,5,0.8798366823685085,CS vs CComm-IGHV3-15
IGHV3-15,CS,Sepsis,20,14,0.44618752767975406,0.6554617914949815,0.756302067109594,ns,0.17933333333333334,3,6,0.9863198144814407,CS vs Sepsis-IGHV3-15
IGHV3-15,CC,CComm,18,12,1.3776592393061444,0.16830852166195662,0.49355707093056805,ns,0.18903999999999999,4,5,0.7164964730186755,CC vs CComm-IGHV3-15
IGHV3-15,CC,Sepsis,18,14,1.2889288350913057,0.19742282837222722,0.49355707093056805,ns,0.19874666666666668,4,6,0.8032111896516682,CC vs Sepsis-IGHV3-15
IGHV3-15,CComm,Sepsis,12,14,-0.13755959822569613,0.8905884878355279,0.8905884878355279,ns,0.21330666666666664,5,6,1.1210260202226179,CComm vs Sepsis-IGHV3-15
IGHV3-20,HV,CM,10,12,0.5351960974757424,0.5925142645837529,0.8486291845804137,ns,0.039479999999999994,1,2,0.7678176642929874,HV vs CM-IGHV3-20
IGHV3-20,HV,CS,10,20,-0.1852921035955771,0.8529999312104728,0.8529999312104728,ns,0.043088888888888885,1,3,1.3008281117743998,HV vs CS-IGHV3-20
IGHV3-20,HV,CC,10,18,0.18986424381711708,0.8494155120682186,0.8529999312104728,ns,0.04669777777777777,1,4,0.7372575923365811,HV vs CC-IGHV3-20
IGHV3-20,HV,CComm,10,12,-1.092253457632037,0.27472171147233687,0.6956363011376223,ns,0.05030666666666666,1,5,2.5551367939466583,HV vs CComm-IGHV3-20
IGHV3-20,HV,Sepsis,10,14,-0.8490407754626604,0.3958586034808022,0.7034163601404525,ns,0.05752444444444444,1,6,1.0020554727821536,HV vs Sepsis-IGHV3-20
IGHV3-20,CM,CS,12,20,-0.8241050069781838,0.40987989543091985,0.7034163601404525,ns,0.06474222222222221,2,3,1.6941888318917653,CM vs CS-IGHV3-20
IGHV3-20,CM,CC,12,18,-0.41396007322504524,0.6789033476643309,0.8486291845804137,ns,0.06835111111111111,2,4,0.9601987901847162,CM vs CC-IGHV3-20
IGHV3-20,CM,CComm,12,12,-1.706883493347616,0.08784370946549656,0.6956363011376223,ns,0.07196,2,5,3.3277911055868303,CM vs CComm-IGHV3-20
IGHV3-20,CM,Sepsis,12,14,-1.4760972602413727,0.13991778430000856,0.6956363011376223,ns,0.07917777777777776,2,6,1.3050695749554737,CM vs Sepsis-IGHV3-20
IGHV3-20,CS,CC,20,18,0.45136929818686367,0.651723407180717,0.8486291845804137,ns,0.08639555555555556,3,4,0.5667601934977572,CS vs CC-IGHV3-20
IGHV3-20,CS,CComm,20,12,-1.0842487534206056,0.27825452045504895,0.6956363011376223,ns,0.09000444444444444,3,5,1.9642386037163,CS vs CComm-IGHV3-20
IGHV3-20,CS,Sepsis,20,14,-0.8028701060746394,0.4220498160842715,0.7034163601404525,ns,0.09722222222222221,3,6,0.7703212005583856,CS vs Sepsis-IGHV3-20
IGHV3-20,CC,CComm,18,12,-1.4558371114543716,0.14543765395524608,0.6956363011376223,ns,0.10444,4,5,3.465731408541614,CC vs CComm-IGHV3-20
IGHV3-20,CC,Sepsis,18,14,-1.1966374449260455,0.2314478988733293,0.6956363011376223,ns,0.11165777777777777,4,6,1.359166027176949,CC vs Sepsis-IGHV3-20
IGHV3-20,CComm,Sepsis,12,14,0.2952194520482742,0.7678262432782608,0.8529999312104728,ns,0.12248444444444445,5,6,0.39217292598819375,CComm vs Sepsis-IGHV3-20
IGHV3-21,HV,CM,10,12,-0.16758006900790376,0.866913652067744,0.866913652067744,ns,0.0868,1,2,1.0641001787144388,HV vs CM-IGHV3-21
IGHV3-21,HV,CS,10,20,-0.5351192731483911,0.5925673835011953,0.866913652067744,ns,0.08866666666666667,1,3,1.1256951220529636,HV vs CS-IGHV3-21
IGHV3-21,HV,CC,10,18,-1.0774669745368317,0.2812716972211997,0.7618254225302593,ns,0.09053333333333334,1,4,1.2215724080523311,HV vs CC-IGHV3-21
IGHV3-21,HV,CComm,10,12,0.21824381080099145,0.8272391516048118,0.866913652067744,ns,0.0924,1,5,0.9916646866201387,HV vs CComm-IGHV3-21
IGHV3-21,HV,Sepsis,10,14,-1.2781680521685461,0.20119017816754545,0.7618254225302593,ns,0.09613333333333333,1,6,1.3484597268606746,HV vs Sepsis-IGHV3-21
IGHV3-21,CM,CS,12,20,-0.3710746510035234,0.7105819308726522,0.866913652067744,ns,0.09986666666666666,2,3,1.0578845343423764,CM vs CS-IGHV3-21
IGHV3-21,CM,CC,12,18,-0.9477490232584342,0.343257237502245,0.7618254225302593,ns,0.10173333333333333,2,4,1.1479862822014915,CM vs CC-IGHV3-21
IGHV3-21,CM,CComm,12,12,0.4046554989789064,0.6857307573495144,0.866913652067744,ns,0.1036,2,5,0.9319279391703412,CM vs CComm-IGHV3-21
IGHV3-21,CM,Sepsis,12,14,-1.1628388376208882,0.24489489640749765,0.7618254225302593,ns,0.10733333333333334,2,6,1.2672300539313661,CM vs Sepsis-IGHV3-21
IGHV3-21,CS,CC,20,18,-0.6700907846786746,0.5027999190533485,0.8379998650889142,ns,0.11106666666666666,3,4,1.0851716278422823,CS vs CC-IGHV3-21
IGHV3-21,CS,CComm,20,12,0.8234932525964891,0.41022755265430494,0.7691766612268217,ns,0.11293333333333333,3,5,0.8809354035501286,CS vs CComm-IGHV3-21
IGHV3-21,CS,Sepsis,20,14,-0.9239381276042575,0.355518530514121,0.7618254225302593,ns,0.11666666666666667,3,6,1.1978907080999417,CS vs Sepsis-IGHV3-21
IGHV3-21,CC,CComm,18,12,1.3910269128769457,0.1642172658533886,0.7618254225302593,ns,0.1204,4,5,0.8117936195049166,CC vs CComm-IGHV3-21
IGHV3-21,CC,Sepsis,18,14,-0.29255966380948323,0.7698587489481774,0.866913652067744,ns,0.12413333333333332,4,6,1.1038721224971446,CC vs Sepsis-IGHV3-21
IGHV3-21,CComm,Sepsis,12,14,-1.5827696945626681,0.11347396647260707,0.7618254225302593,ns,0.1297333333333333,5,6,1.3597940362851781,CComm vs Sepsis-IGHV3-21
IGHV3-23,HV,CM,10,12,-1.4357257254755098,0.151080401992056,0.283275753735105,ns,0.26123999999999997,1,2,1.2416658065763218,HV vs CM-IGHV3-23
IGHV3-23,HV,CS,10,20,-2.502381704776682,0.012336084337472377,0.06168042168736189,ns,0.2770444444444444,1,3,1.4019309491197796,HV vs CS-IGHV3-23
IGHV3-23,HV,CC,10,18,-2.2440541391426247,0.024828918192639136,0.09310844322239675,ns,0.2928488888888888,1,4,1.2824770389328632,HV vs CC-IGHV3-23
IGHV3-23,HV,CComm,10,12,-1.4902864207975977,0.13614894141714443,0.283275753735105,ns,0.3086533333333333,1,5,1.2709604068626328,HV vs CComm-IGHV3-23
IGHV3-23,HV,Sepsis,10,14,0.308140682233745,0.7579752863369666,0.8525832391302701,ns,0.3402622222222222,1,6,1.0006293686265135,HV vs Sepsis-IGHV3-23
IGHV3-23,CM,CS,12,20,-0.9706389664585535,0.3317280946089468,0.5468792349105178,ns,0.37187111111111104,2,3,1.1290726874289638,CM vs CS-IGHV3-23
IGHV3-23,CM,CC,12,18,-0.7253603976465433,0.46823096173267253,0.6344234607208615,ns,0.3876755555555555,2,4,1.032868129363304,CM vs CC-IGHV3-23
IGHV3-23,CM,CComm,12,12,-0.05722374001612168,0.9543669673444541,0.9543669673444541,ns,0.40347999999999995,2,5,1.0235929830161676,CM vs CComm-IGHV3-23
IGHV3-23,CM,Sepsis,12,14,1.8869531312024892,0.059166629878412785,0.14791657469603198,ns,0.4350888888888888,2,6,0.8058765598012042,CM vs Sepsis-IGHV3-23
IGHV3-23,CS,CC,20,18,0.2588585812504601,0.7957443565215855,0.8525832391302701,ns,0.4666977777777777,3,4,0.9147932997256983,CS vs CC-IGHV3-23
IGHV3-23,CS,CComm,20,12,0.906660880157142,0.3645861566070119,0.5468792349105178,ns,0.48250222222222217,3,5,0.9065784642678884,CS vs CComm-IGHV3-23
IGHV3-23,CS,Sepsis,20,14,3.14736745527816,0.0016474777978369595,0.02471216696755439,*,0.514111111111111,3,6,0.7137508229308809,CS vs Sepsis-IGHV3-23
IGHV3-23,CC,CComm,18,12,0.6626749311832615,0.5075387685766892,0.6344234607208615,ns,0.54572,4,5,0.9910200091536817,CC vs CComm-IGHV3-23
IGHV3-23,CC,Sepsis,18,14,2.841739914520773,0.004486807853405607,0.033651058900542055,*,0.5773288888888888,4,6,0.7802318000633582,CC vs Sepsis-IGHV3-23
IGHV3-23,CComm,Sepsis,12,14,1.946337012659729,0.05161427032914675,0.14791657469603198,ns,0.6247422222222221,5,6,0.7873017626855648,CComm vs Sepsis-IGHV3-23
IGHV3-30,HV,CM,10,12,-1.1925465375911306,0.23304701446318857,0.4369631521184786,ns,0.1796,1,2,1.1743254050068646,HV vs CM-IGHV3-30
IGHV3-30,HV,CS,10,20,-1.0392171391577454,0.2987037611853984,0.49783960197566396,ns,0.18955555555555556,1,3,1.1856264626745077,HV vs CS-IGHV3-30
IGHV3-30,HV,CC,10,18,0.0874384193995861,0.9303230320423849,0.9303230320423849,ns,0.19951111111111114,1,4,0.9304598946347862,HV vs CC-IGHV3-30
IGHV3-30,HV,CComm,10,12,0.607964901517047,0.5432107527453699,0.694477906055073,ns,0.2094666666666667,1,5,0.8746280988723029,HV vs CComm-IGHV3-30
IGHV3-30,HV,Sepsis,10,14,-1.468166005869276,0.14205913572718684,0.3588957639056189,ns,0.2293777777777778,1,6,1.295483298682063,HV vs Sepsis-IGHV3-30
IGHV3-30,CM,CS,12,20,0.296128539224487,0.7671319197346157,0.8622092852008669,ns,0.24928888888888892,2,3,1.0096234464650595,CM vs CS-IGHV3-30
IGHV3-30,CM,CC,12,18,1.462667783926402,0.14355830556224755,0.3588957639056189,ns,0.2592444444444445,2,4,0.7923356598330147,CM vs CC-IGHV3-30
IGHV3-30,CM,CComm,12,12,1.8883923285682298,0.058973300462282344,0.26792299199859193,ns,0.2692,2,5,0.7447919419466107,CM vs CComm-IGHV3-30
IGHV3-30,CM,Sepsis,12,14,-0.24723201967135106,0.8047286661874758,0.8622092852008669,ns,0.28911111111111115,2,6,1.1031723346515612,CM vs Sepsis-IGHV3-30
IGHV3-30,CS,CC,20,18,1.3449752694010377,0.17863322108036392,0.382785473743637,ns,0.30902222222222225,3,4,0.7847833393798223,CS vs CC-IGHV3-30
IGHV3-30,CS,CComm,20,12,1.8151582682093532,0.06949959083404661,0.26792299199859193,ns,0.3189777777777778,3,5,0.737692794827924,CS vs CComm-IGHV3-30
IGHV3-30,CS,Sepsis,20,14,-0.589415882381037,0.5555823248440583,0.694477906055073,ns,0.3388888888888889,3,6,1.092657206519955,CS vs Sepsis-IGHV3-30
IGHV3-30,CC,CComm,18,12,0.6059623676266517,0.5445397429893561,0.694477906055073,ns,0.3588,4,5,0.9399954838629581,CC vs CComm-IGHV3-30
IGHV3-30,CC,Sepsis,18,14,-1.8026313431675802,0.07144613119962451,0.26792299199859193,ns,0.37871111111111116,4,6,1.3923042853884118,CC vs Sepsis-IGHV3-30
IGHV3-30,CComm,Sepsis,12,14,-2.206909352066323,0.027320392932910657,0.26792299199859193,ns,0.4085777777777778,5,6,1.4811818878817038,CComm vs Sepsis-IGHV3-30
IGHV3-30-3,HV,CM,10,12,-0.11124342115386222,0.9114233201885766,0.9114233201885766,ns,0.10404000000000001,1,2,1.0022421401050028,HV vs CM-IGHV3-30-3
IGHV3-30-3,HV,CS,10,20,0.5069781545129726,0.6121701466136056,0.8347774726549166,ns,0.10926666666666668,1,3,0.809401151662762,HV vs CS-IGHV3-30-3
IGHV3-30-3,HV,CC,10,18,-0.8143883497519503,0.41542251062628915,0.75603187015635,ns,0.11449333333333334,1,4,1.447131523158493,HV vs CC-IGHV3-30-3
IGHV3-30-3,HV,CComm,10,12,0.1328518554787125,0.8943105430499692,0.9114233201885766,ns,0.11972000000000001,1,5,1.0410579072668076,HV vs CComm-IGHV3-30-3
IGHV3-30-3,HV,Sepsis,10,14,-1.4989645364426267,0.13388283239850848,0.4357324724215613,ns,0.13017333333333334,1,6,2.456724809551796,HV vs Sepsis-IGHV3-30-3
IGHV3-30-3,CM,CS,12,20,0.6681760103935339,0.5040212467709,0.75603187015635,ns,0.14062666666666668,2,3,0.8075904207918885,CM vs CS-IGHV3-30-3
IGHV3-30-3,CM,CC,12,18,-0.7340586572620652,0.46291298914743984,0.75603187015635,ns,0.14585333333333333,2,4,1.4438941102664873,CM vs CC-IGHV3-30-3
IGHV3-30-3,CM,CComm,12,12,0.2560092859287852,0.7979436670709075,0.9114233201885766,ns,0.15108,2,5,1.038728931471329,CM vs CComm-IGHV3-30-3
IGHV3-30-3,CM,Sepsis,12,14,-1.4565372590875296,0.14524415747385377,0.4357324724215613,ns,0.1615333333333333,2,6,2.4512288111278284,CM vs Sepsis-IGHV3-30-3
IGHV3-30-3,CS,CC,20,18,-1.5929880329676949,0.11116287569308105,0.4357324724215613,ns,0.17198666666666665,3,4,1.787903958606476,CS vs CC-IGHV3-30-3
IGHV3-30-3,CS,CComm,20,12,-0.38194892728956187,0.7024992477954777,0.8781240597443472,ns,0.17721333333333333,3,5,1.2862075932658983,CS vs CComm-IGHV3-30-3
IGHV3-30-3,CS,Sepsis,20,14,-2.3445099786694197,0.019052100703232457,0.2857815105484869,ns,0.18766666666666665,3,6,3.0352376006692334,CS vs Sepsis-IGHV3-30-3
IGHV3-30-3,CC,CComm,18,12,1.0145027789300363,0.31034290408042414,0.75603187015635,ns,0.19811999999999996,4,5,0.719394119060171,CC vs CComm-IGHV3-30-3
IGHV3-30-3,CC,Sepsis,18,14,-0.8402766760666495,0.4007532757022808,0.75603187015635,ns,0.2085733333333333,4,6,1.697651367713818,CC vs Sepsis-IGHV3-30-3
IGHV3-30-3,CComm,Sepsis,12,14,-1.7222106506425816,0.08503136618405523,0.4357324724215613,ns,0.2242533333333333,5,6,2.3598349259953073,CComm vs Sepsis-IGHV3-30-3
IGHV3-33,HV,CM,10,12,-0.26971244222643204,0.7873814876660491,0.8436230224993383,ns,0.11448,1,2,1.0452903548633765,HV vs CM-IGHV3-33
IGHV3-33,HV,CS,10,20,-0.6618524649474095,0.5080657785430196,0.7620986678145294,ns,0.1212,1,3,1.1122284718779303,HV vs CS-IGHV3-33
IGHV3-33,HV,CC,10,18,-1.5085961008523194,0.1314020312202661,0.35403057814731487,ns,0.12792,1,4,1.3555897376163804,HV vs CC-IGHV3-33
